时间,X,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量,原始重量加速度,稳定重量加速度,原始重量加速度_二阶,稳定重量加速度_二阶
2023-12-17 16:20:56,24116 ,-2961,0,-3072,33044,13648,-136,76345,2252,-417,87572,89,0,-11,1,-7,0,6,6,0,-5,2023-12-17 16:21:04,0,0,-2.316666667,0,-1.022847222,0
2023-12-17 16:20:59,24119 ,-3406,0,-3351,33069,13650,-156,76343,2252,-422,87572,-445,0,-279,25,2,-20,-2,0,-5,0,2023-12-17 16:21:04,0,0,-6.308333333,0,-1.097916667,0
2023-12-17 16:21:01,24121 ,-3395,0,-3629,33094,13648,-185,76345,2241,-417,87577,11,0,-278,25,-2,-29,2,-11,5,5,2023-12-17 16:21:04,0,0,-8.166666667,0,-1.121111111,0
2023-12-17 16:21:05,24125 ,-2961,0,-3340,33068,13641,-166,76352,2252,-411,87577,434,0,289,-26,-7,19,7,11,6,0,2023-12-17 16:21:14,0,0,3.158333333,0,-0.951736111,0
2023-12-17 16:21:08,24128 ,-3050,0,-2939,33032,13648,-131,76346,2257,-411,87572,-89,0,401,-36,7,35,-6,5,0,-5,2023-12-17 16:21:14,0,0,-4.916666667,0,-1.063125,0
2023-12-17 16:21:11,24131 ,-2649,0,-2716,33012,13649,-107,76345,2241,-417,87583,401,0,223,-20,1,24,-1,-16,-6,11,2023-12-17 16:21:14,0,0,1.3,0,-1.008958333,0
2023-12-17 16:21:14,24134 ,-3340,0,-3039,33041,13659,-134,76334,2252,-417,87572,-691,0,-323,29,10,-27,-11,11,0,-11,2023-12-17 16:21:14,0,0,-8.166666667,0,-1.138125,0
2023-12-17 16:21:16,24136 ,-3206,0,-2950,33033,13655,-121,76339,2252,-422,87572,134,0,89,-8,-4,13,5,0,-5,0,2023-12-17 16:21:24,0,0,-2.508333333,0,-1.03375,0
2023-12-17 16:21:20,24140 ,-3217,0,-3295,33064,13643,-156,76350,2257,-417,87572,-11,0,-345,31,-12,-35,11,5,5,0,2023-12-17 16:21:24,0,0,-3.15,0,-1.023611111,0
2023-12-17 16:21:23,24143 ,-3418,0,-3039,33041,13652,-134,76342,2252,-417,87577,-201,0,256,-23,9,22,-8,-5,0,5,2023-12-17 16:21:24,0,0,-1.858333333,0,-1.016736111,0
2023-12-17 16:21:26,24146 ,-3072,0,-3072,33044,13663,-137,76331,2252,-417,87577,346,0,-33,3,11,-3,-11,0,0,0,2023-12-17 16:21:34,0,0,-2.316666667,0,-1.029097222,0
2023-12-17 16:21:28,24148 ,-3039,0,-3028,33040,13657,-128,76337,2252,-422,87577,33,0,44,-4,-6,9,6,0,-5,0,2023-12-17 16:21:34,0,0,-0.466666667,0,-1.462986111,0
2023-12-17 16:21:31,24151 ,-3083,0,-3050,33042,13662,-130,76331,2252,-422,87577,-44,0,-22,2,5,-2,-6,0,0,0,2023-12-17 16:21:34,0,0,-1.016666667,0,-0.518055556,0
2023-12-17 16:21:35,24155 ,-3451,0,-3083,33045,13630,-137,76364,2252,-417,87577,-368,0,-33,3,-32,-7,33,0,5,0,2023-12-17 16:21:44,0,0,-5.383333333,0,-0.049513889,0
2023-12-17 16:21:38,24158 ,-2883,0,-3718,33102,13644,-188,76349,2252,-422,87577,568,0,-635,57,14,-51,-15,0,-5,0,2023-12-17 16:21:44,0,0,-1.858333333,0,0.749097222,0
2023-12-17 16:21:41,24161 ,-6179,0,2126,32577,13527,-1078,76271,2378,1016,86857,-3296,0,5844,-525,-117,-890,-78,126,1438,-720,2023-12-17 16:21:44,0,0,-25.24166667,0,0.327708333,0
2023-12-17 16:21:43,24163 ,-2482,0,144,32755,13534,-3,76414,2257,-258,87319,3697,0,-1982,178,7,1075,143,-121,-1274,462,2023-12-17 16:21:44,0,0,3.066666667,0,0.430625,0
2023-12-17 16:21:46,24166 ,-7420,0,-5689,33279,12725,-197,77255,2763,-587,86901,-4938,0,-5833,524,-809,-194,841,506,-329,-418,2023-12-17 16:21:54,0,0,-37.99166667,0,0.704722222,0
2023-12-17 16:21:50,24170 ,-14150,0,-17368,34328,12154,-1295,77723,3471,-510,86226,-6730,0,-11679,1049,-571,-1098,468,708,77,-675,2023-12-17 16:21:54,0,0,-94.45,0,-2.290902778,0
2023-12-17 16:21:53,24173 ,-5424,0,1781,32608,12659,928,76993,3026,-1087,86314,8726,0,19149,-1720,505,2223,-730,-445,-577,88,2023-12-17 16:21:54,0,0,-21.175,0,0.136597222,0
2023-12-17 16:21:56,24176 ,-8450,0,-7882,33476,12837,-1562,77021,2949,615,86682,-3026,0,-9663,868,178,-2490,28,-77,1702,368,2023-12-17 16:22:04,0,0,-48.29166667,0,-0.490972222,0
2023-12-17 16:21:58,24178 ,-6674,0,-6858,33384,12849,-1674,77030,2933,823,86791,1776,0,1024,-92,12,-112,9,-16,208,109,2023-12-17 16:22:04,0,0,-30.38333333,0,-0.618125,0
2023-12-17 16:22:02,24182 ,-6602,0,-6145,33320,12866,-1654,77019,2933,867,86808,72,0,713,-64,17,20,-11,0,44,17,2023-12-17 16:22:04,0,0,-31.64166667,0,-0.614722222,0
2023-12-17 16:22:10,24190 ,-13649,0,-556,32818,13177,-2170,76038,2686,1895,85308,-7047,0,5589,-502,311,-516,-981,-247,1028,-1500,2023-12-17 16:22:19,10,0,-89.53333333,0,-1.039166667,0
2023-12-17 16:22:14,24194 ,30071,0,11100,31771,13335,1900,75955,2433,-1230,85704,43720,0,11656,-1047,158,4070,-83,-253,-3125,396,2023-12-17 16:22:19,10,0,273.6,0,1.973819444,0
2023-12-17 16:22:17,24197 ,-445,0,-1469,32900,13630,-3146,75717,2460,2839,85440,-30516,0,-12569,1129,295,-5046,-238,27,4069,-264,2023-12-17 16:22:19,10,0,19.95,0,-0.172361111,0
2023-12-17 16:22:20,24200 ,-27591,0,-7871,33475,14543,-4425,74605,1796,3592,85083,-27146,0,-6402,575,913,-1279,-1112,-664,753,-357,2023-12-17 16:22:22,12,0,-206.175,0,-2.040486111,0
2023-12-17 16:22:23,24203 ,6735,0,11144,31767,12945,785,76902,3213,-65,84578,34326,0,19015,-1708,-1598,5210,2297,1417,-3657,-505,2023-12-17 16:22:32,10,0,80.525,0,0.32625,0
2023-12-17 16:22:25,24205 ,8216,0,-545,32817,15657,996,74220,1466,-1378,85989,1481,0,-11689,1050,2712,211,-2682,-1747,-1313,1411,2023-12-17 16:22:32,10,0,91.00833333,0,0.395,0
2023-12-17 16:22:29,24209 ,15186,0,-4553,33177,13803,766,76050,1768,-1483,84836,6970,0,-4008,360,-1854,-230,1830,302,-105,-1153,2023-12-17 16:22:32,10,0,149.4583333,0,0.936944444,0
2023-12-17 16:22:32,24212 ,4787,0,367,32735,13017,774,76845,3350,-1038,84836,-10399,0,4920,-442,-786,8,795,1582,445,0,2023-12-17 16:22:32,10,0,65.30833333,0,0.235763889,0
2023-12-17 16:22:35,24215 ,-5377,0,7849,32063,17276,1620,72554,-664,-1290,86171,-10164,0,7482,-672,4259,846,-4291,-4014,-252,1335,2023-12-17 16:22:41,6,0,-18.74166667,0,-0.453055556,0
2023-12-17 16:22:38,24218 ,22245,0,2482,32545,12047,2149,77018,2631,-2279,84863,27622,0,-5367,482,-5229,529,4464,3295,-989,-1308,2023-12-17 16:22:41,6,0,209.775,0,1.459791667,0
2023-12-17 16:22:44,24224 ,-16488,0,-22278,34769,12075,-2119,77691,3746,-104,85869,-38733,0,-24760,2224,28,-4268,673,1115,2175,1006,2023-12-17 16:22:50,0,0,-112.075,0,-1.244791667,0
2023-12-17 16:22:47,24227 ,-18097,0,-13282,33961,13114,-878,76826,2752,-571,86885,-1609,0,8996,-808,1039,1241,-865,-994,-467,1016,2023-12-17 16:22:50,0,0,-126.9666667,0,-1.387430556,0
2023-12-17 16:22:49,24229 ,-5121,0,-5978,33305,14292,37,75680,1922,-878,87484,12976,0,7304,-656,1178,915,-1146,-830,-307,599,2023-12-17 16:22:50,0,0,-17.16666667,0,-0.842013889,0
2023-12-17 16:22:53,24233 ,-8405,0,-12224,33866,14514,-2023,75084,1389,736,87171,-3284,0,-6246,561,222,-2060,-596,-533,1614,-313,2023-12-17 16:23:00,0,0,-46.2,0,-1.437777778,0
2023-12-17 16:22:56,24236 ,3306,0,4052,32404,14475,134,75495,1307,-65,88330,11711,0,16276,-1462,-39,2157,411,-82,-801,1159,2023-12-17 16:23:00,0,0,51.20833333,0,0.925416667,0
2023-12-17 16:22:59,24239 ,4163,0,4208,32390,14468,243,75523,1307,-159,88489,857,0,156,-14,-7,109,28,0,-94,159,2023-12-17 16:23:00,0,0,60.75833333,0,0.404236111,0
2023-12-17 16:23:02,24242 ,4063,0,3863,32421,14447,234,75546,1307,-181,88505,-100,0,-345,31,-21,-9,23,0,-22,16,2023-12-17 16:23:10,0,0,59.275,0,0.487013889,0
2023-12-17 16:23:04,24244 ,3551,0,3774,32429,14480,232,75511,1301,-186,88500,-512,0,-89,8,33,-2,-35,-6,-5,-5,2023-12-17 16:23:10,0,0,54.26666667,0,0.471527778,0
2023-12-17 16:23:08,24248 ,5846,0,7559,32089,14816,326,75152,1010,54,88121,2295,0,3785,-340,336,94,-359,-291,240,-379,2023-12-17 16:23:10,0,0,77.1,0,0.695069444,0
2023-12-17 16:23:11,24251 ,8005,0,8650,31991,14785,378,75203,1060,98,88703,2159,0,1091,-98,-31,52,51,50,44,582,2023-12-17 16:23:20,0,0,95,0,0.859722222,0
2023-12-17 16:23:14,24254 ,8695,0,8940,31965,14827,397,75161,1065,104,88775,690,0,290,-26,42,19,-42,5,6,72,2023-12-17 16:23:20,0,0,97.13333333,0,0.783125,0
2023-12-17 16:23:17,24257 ,8739,0,8394,32014,14822,334,75168,1054,120,88791,44,0,-546,49,-5,-63,7,-11,16,16,2023-12-17 16:23:20,0,0,98.24166667,0,0.859652778,0
2023-12-17 16:23:23,24263 ,9986,0,10688,31808,14911,438,75060,983,219,88472,1247,0,2294,-206,89,104,-108,-71,99,-319,2023-12-17 16:23:30,0,0,105.2916667,0,0.866597222,0
2023-12-17 16:23:26,24266 ,11289,0,11222,31760,14894,462,75092,1005,241,88769,1303,0,534,-48,-17,24,32,22,22,297,2023-12-17 16:23:30,0,0,121.9083333,0,1.083958333,0
2023-12-17 16:23:29,24269 ,11634,0,11501,31735,14924,486,75061,1005,241,88807,345,0,279,-25,30,24,-31,0,0,38,2023-12-17 16:23:30,0,0,123.6666667,0,1.051458333,0
2023-12-17 16:23:31,24271 ,11429,0,11423,31742,14914,474,75073,1010,247,88818,-205,0,-78,7,-10,-12,12,5,6,11,2023-12-17 16:23:40,0,0,122.05,0,1.043333333,0
2023-12-17 16:23:34,24274 ,11222,0,11590,31727,14924,494,75062,1016,241,88818,-207,0,167,-15,10,20,-11,6,-6,0,2023-12-17 16:23:40,0,0,122,0,1.032152778,0
2023-12-17 16:23:38,24278 ,11846,0,11634,31723,14919,498,75066,1010,241,88824,624,0,44,-4,-5,4,4,-6,0,6,2023-12-17 16:23:40,0,0,124.3166667,0,1.055277778,0
2023-12-17 16:23:41,24281 ,13104,0,14195,31493,15076,607,74870,911,357,88450,1258,0,2561,-230,157,109,-196,-99,116,-374,2023-12-17 16:23:50,0,0,134.525,0,1.124930556,0
2023-12-17 16:23:44,24284 ,15228,0,15375,31387,15095,646,74882,900,422,88802,2124,0,1180,-106,19,39,12,-11,65,352,2023-12-17 16:23:50,0,0,152.5916667,0,1.280069444,0
2023-12-17 16:23:46,24286 ,15486,0,15408,31384,15126,643,74854,895,428,88851,258,0,33,-3,31,-3,-28,-5,6,49,2023-12-17 16:23:50,0,0,157.8083333,0,1.359930556,0
2023-12-17 16:23:50,24290 ,15620,0,15731,31355,15106,666,74873,900,433,88857,134,0,323,-29,-20,23,19,5,5,6,2023-12-17 16:23:50,0,0,154.1916667,0,1.300416667,0
2023-12-17 16:23:53,24293 ,15620,0,15420,31383,15118,643,74862,895,428,88862,0,0,-311,28,12,-23,-11,-5,-5,5,2023-12-17 16:24:01,0,0,181.6583333,0,1.724166667,0
2023-12-17 16:23:56,24296 ,15587,0,15431,31382,15116,645,74865,895,428,88862,-33,0,11,-1,-2,2,3,0,0,0,2023-12-17 16:24:01,0,0,150.575,0,1.229236111,0
2023-12-17 16:23:59,24299 ,15431,0,14184,31494,14727,593,75235,1027,373,88385,-156,0,-1247,112,-389,-52,370,132,-55,-477,2023-12-17 16:24:01,0,0,190.425,0,1.903472222,0
2023-12-17 16:24:02,24302 ,14128,0,14173,31495,14678,615,75298,1098,357,88555,-1303,0,-11,1,-49,22,63,71,-16,170,2023-12-17 16:24:10,0,0,235.65,0,2.750833333,0
2023-12-17 16:24:05,24305 ,15063,0,14785,31440,14710,656,75269,1126,362,88654,935,0,612,-55,32,41,-29,28,5,99,2023-12-17 16:24:10,0,0,170.725,0,1.599166667,0
2023-12-17 16:24:08,24308 ,14852,0,14629,31454,14707,637,75273,1131,368,88665,-211,0,-156,14,-3,-19,4,5,6,11,2023-12-17 16:24:10,0,0,194.1833333,0,2.020625,0
2023-12-17 16:24:11,24311 ,14830,0,14707,31447,14714,642,75265,1126,368,88676,-22,0,78,-7,7,5,-8,-5,0,11,2023-12-17 16:24:20,0,0,179.2,0,1.746527778,0
2023-12-17 16:24:13,24313 ,14974,0,15008,31420,14697,670,75282,1131,368,88670,144,0,301,-27,-17,28,17,5,0,-6,2023-12-17 16:24:20,0,0,179.8,0,1.762013889,0
2023-12-17 16:24:17,24317 ,14740,0,14340,31480,14688,611,75293,1126,368,88676,-234,0,-668,60,-9,-59,11,-5,0,6,2023-12-17 16:24:20,0,0,236.575,0,2.717569444,0
2023-12-17 16:24:20,24320 ,16043,0,16221,31311,14697,771,75253,1137,373,88450,1303,0,1881,-169,9,160,-40,11,5,-226,2023-12-17 16:24:20,0,0,-116.9,0,-3.254166667,0
2023-12-17 16:24:23,24323 ,16689,0,16667,31271,14703,783,75267,1137,401,88621,646,0,446,-40,6,12,14,0,28,171,2023-12-17 16:24:30,0,0,142.7833333,0,1.023611111,0
2023-12-17 16:24:26,24326 ,16544,0,16667,31271,14676,777,75297,1137,406,88648,-145,0,0,0,-27,-6,30,0,5,27,2023-12-17 16:24:30,0,0,367.7916667,0,4.783055556,0
2023-12-17 16:24:28,24328 ,16511,0,16678,31270,14687,778,75285,1142,406,88648,-33,0,11,-1,11,1,-12,5,0,0,2023-12-17 16:24:30,0,0,81.46666667,0,0.007847222,0
2023-12-17 16:24:32,24332 ,16667,0,16577,31279,14728,749,75228,1126,428,88478,156,0,-101,9,41,-29,-57,-16,22,-170,2023-12-17 16:24:40,0,0,70.425,0,-0.171527778,0
2023-12-17 16:24:35,24335 ,17568,0,18782,31081,14903,655,75050,1010,725,88313,901,0,2205,-198,175,-94,-178,-116,297,-165,2023-12-17 16:24:40,0,0,19.85,0,-1.080069444,0
2023-12-17 16:24:38,24338 ,20207,0,20374,30938,14943,684,75034,994,834,88511,2639,0,1592,-143,40,29,-16,-16,109,198,2023-12-17 16:24:40,0,0,128.5,0,0.526597222,0
2023-12-17 16:24:41,24341 ,20407,0,20218,30952,14933,664,75046,988,840,88544,200,0,-156,14,-10,-20,12,-6,6,33,2023-12-17 16:24:50,0,0,214.8666667,0,1.946736111,0
2023-12-17 16:24:43,24343 ,20218,0,20341,30941,14928,668,75051,988,845,88549,-189,0,123,-11,-5,4,5,0,5,5,2023-12-17 16:24:50,0,0,-16.89166667,0,-1.888888889,0
2023-12-17 16:24:46,24346 ,20485,0,20608,30917,14930,688,75048,994,851,88549,267,0,267,-24,2,20,-3,6,6,0,2023-12-17 16:24:50,0,0,308.1083333,0,3.501527778,0
2023-12-17 16:24:53,24353 ,22189,0,22434,30753,15035,764,74924,933,933,88352,1704,0,1826,-164,105,76,-124,-61,82,-197,2023-12-17 16:25:00,0,0,335.7166667,0,3.855694444,0
2023-12-17 16:24:55,24355 ,21955,0,22044,30788,15009,715,74964,933,950,88478,-234,0,-390,35,-26,-49,40,0,17,126,2023-12-17 16:25:00,0,0,225.6333333,0,2.023333333,0
2023-12-17 16:24:58,24358 ,22245,0,22523,30745,15015,746,74960,928,961,88511,290,0,479,-43,6,31,-4,-5,11,33,2023-12-17 16:25:00,0,0,255.4166667,0,2.513472222,0
2023-12-17 16:25:02,24362 ,22334,0,22267,30768,15020,730,74956,928,955,88522,89,0,-256,23,5,-16,-4,0,-6,11,2023-12-17 16:25:10,0,0,158.5666667,0,0.894652778,0
2023-12-17 16:25:05,24365 ,22267,0,22122,30781,15029,711,74948,928,961,88516,-67,0,-145,13,9,-19,-8,0,6,-6,2023-12-17 16:25:10,0,0,150.8666667,0,0.750902778,0
2023-12-17 16:25:08,24368 ,21966,0,22289,30766,15054,721,74922,928,966,88511,-301,0,167,-15,25,10,-26,0,5,-5,2023-12-17 16:25:10,0,0,149.1916667,0,0.749305556,0
2023-12-17 16:25:10,24370 ,22033,0,22144,30779,15103,664,74854,889,1010,88357,67,0,-145,13,49,-57,-68,-39,44,-154,2023-12-17 16:25:10,0,0,154.0166667,0,0.83125,0
2023-12-17 16:25:14,24374 ,22222,0,22066,30786,14953,612,75013,961,1060,88352,189,0,-78,7,-150,-52,159,72,50,-5,2023-12-17 16:25:20,0,0,136.4666667,0,0.494722222,0
2023-12-17 16:25:17,24377 ,22356,0,22233,30771,14982,625,74997,966,1060,88406,134,0,167,-15,29,13,-16,5,0,54,2023-12-17 16:25:20,0,0,119.5916667,0,0.204930556,0
2023-12-17 16:25:20,24380 ,22400,0,22434,30753,14954,643,75026,961,1060,88423,44,0,201,-18,-28,18,29,-5,0,17,2023-12-17 16:25:20,0,0,114.2083333,0,0.142291667,0
2023-12-17 16:25:23,24383 ,22012,0,21877,30803,14948,596,75034,966,1060,88423,-388,0,-557,50,-6,-47,8,5,0,0,2023-12-17 16:25:30,0,0,110.6083333,0,0.103055556,0
2023-12-17 16:25:25,24385 ,22245,0,22501,30747,14986,644,74994,972,1065,88417,233,0,624,-56,38,48,-40,6,5,-6,2023-12-17 16:25:30,0,0,102.1583333,0,-0.026111111,0
2023-12-17 16:25:29,24389 ,22000,0,21955,30796,14811,585,75153,1054,1082,88242,-245,0,-546,49,-175,-59,159,82,17,-175,2023-12-17 16:25:30,0,0,89.25833333,0,-0.272083333,0
2023-12-17 16:25:32,24392 ,25785,0,26186,30416,15190,447,74786,845,1598,87967,3785,0,4231,-380,379,-138,-367,-209,516,-275,2023-12-17 16:25:40,0,0,117.925,0,-0.047847222,0
2023-12-17 16:25:35,24395 ,27188,0,27255,30320,15216,481,74769,823,1658,87994,1403,0,1069,-96,26,34,-17,-22,60,27,2023-12-17 16:25:40,0,0,131.325,0,0.077291667,0
2023-12-17 16:25:37,24397 ,27077,0,27154,30329,15210,456,74777,823,1675,88000,-111,0,-101,9,-6,-25,8,0,17,6,2023-12-17 16:25:40,0,0,132.125,0,0.084375,0
2023-12-17 16:25:41,24401 ,26720,0,27099,30334,15213,451,74774,812,1675,88005,-357,0,-55,5,3,-5,-3,-11,0,5,2023-12-17 16:25:50,0,0,123.95,0,-0.003055556,0
2023-12-17 16:25:44,24404 ,26832,0,26676,30372,15192,414,74797,812,1675,88005,112,0,-423,38,-21,-37,23,0,0,0,2023-12-17 16:25:50,0,0,114.4,0,-0.167708333,0
2023-12-17 16:25:47,24407 ,26364,0,26241,30411,15153,377,74821,856,1675,87517,-468,0,-435,39,-39,-37,24,44,0,-488,2023-12-17 16:25:50,0,0,92.8,0,-0.498263889,0
2023-12-17 16:25:50,24410 ,27059,0,27099,30334,15262,372,74726,758,1757,87874,695,0,858,-77,109,-5,-95,-98,82,357,2023-12-17 16:25:50,0,0,96.44166667,0,-0.511388889,0
2023-12-17 16:25:52,24412 ,26264,0,26520,30386,15249,246,74710,769,1834,87687,-795,0,-579,52,-13,-126,-16,11,77,-187,2023-12-17 16:26:00,0,0,88.7,0,-0.545763889,0
2023-12-17 16:25:55,24415 ,27466,0,27555,30293,15266,316,74721,774,1856,87808,1202,0,1035,-93,17,70,11,5,22,121,2023-12-17 16:26:00,0,0,98.71666667,0,-0.691180556,0
2023-12-17 16:25:59,24419 ,27500,0,27633,30286,15271,312,74720,780,1867,87835,34,0,78,-7,5,-4,-1,6,11,27,2023-12-17 16:26:00,0,0,99.275,0,-0.4275,0
2023-12-17 16:26:02,24422 ,27566,0,27366,30310,15246,288,74746,769,1867,87846,66,0,-267,24,-25,-24,26,-11,0,11,2023-12-17 16:26:10,0,0,101.125,0,-0.744166667,0
2023-12-17 16:26:05,24425 ,27132,0,27077,30336,15268,274,74724,774,1856,87857,-434,0,-289,26,22,-14,-22,5,-11,11,2023-12-17 16:26:10,0,0,108.3666667,0,-1.060694444,0
2023-12-17 16:26:07,24427 ,26408,0,24527,30565,14632,99,75334,1010,1807,87648,-724,0,-2550,229,-636,-175,610,236,-49,-209,2023-12-17 16:26:10,0,0,94.54166667,0,-0.634861111,0
2023-12-17 16:26:14,24434 ,25340,0,25418,30485,15102,51,74891,873,1939,87714,-1068,0,891,-80,470,-48,-443,-137,132,66,2023-12-17 16:26:20,0,0,87.4,0,-0.889861111,0
2023-12-17 16:26:17,24437 ,25373,0,25529,30475,15096,50,74898,878,1950,87720,33,0,111,-10,-6,-1,7,5,11,6,2023-12-17 16:26:20,0,0,87.85833333,0,-0.761180556,0
2023-12-17 16:26:22,24442 ,25498,0,25384,30488,15101,38,74893,878,1950,87725,125,0,-145,13,5,-12,-5,0,0,5,2023-12-17 16:26:30,0,0,87.7,0,-0.7675,0
2023-12-17 16:26:26,24446 ,23825,0,24995,30523,14967,34,75015,928,1922,87593,-1673,0,-389,35,-134,-4,122,50,-28,-132,2023-12-17 16:26:30,0,0,75.70833333,0,-1.340555556,0
2023-12-17 16:26:29,24449 ,24408,0,24182,30596,15019,-50,74970,900,1933,87676,583,0,-813,73,52,-84,-45,-28,11,83,2023-12-17 16:26:30,0,0,69.70833333,0,1.555069444,0
2023-12-17 16:26:32,24452 ,24382,0,24794,30541,15090,-145,74849,873,2087,87379,-26,0,612,-55,71,-95,-121,-27,154,-297,2023-12-17 16:26:40,0,0,64.10833333,0,-0.655625,0
2023-12-17 16:26:34,24454 ,25818,0,25963,30436,15289,-153,74666,736,2197,87192,1436,0,1169,-105,199,-8,-183,-137,110,-187,2023-12-17 16:26:40,0,0,77.28333333,0,-2.420902778,0
2023-12-17 16:26:38,24458 ,26787,0,26141,30420,15301,-154,74671,791,2213,87286,969,0,178,-16,12,-1,5,55,16,94,2023-12-17 16:26:40,0,0,85.63333333,0,0.034722222,0
2023-12-17 16:26:41,24461 ,26809,0,26186,30416,15280,-127,74677,785,2197,87374,22,0,45,-4,-21,27,6,-6,-16,88,2023-12-17 16:26:50,0,0,84.51666667,0,0.117430556,0
2023-12-17 16:26:44,24464 ,26564,0,26230,30412,15226,-122,74758,785,2191,87462,-245,0,44,-4,-54,5,81,0,-6,88,2023-12-17 16:26:50,0,0,74.96666667,0,0.459305556,0
2023-12-17 16:26:47,24467 ,25796,0,25785,30452,15226,-174,74759,796,2202,87099,-768,0,-445,40,0,-52,1,11,11,-363,2023-12-17 16:26:50,0,0,46.575,0,-0.682708333,0
2023-12-17 16:26:49,24469 ,25395,0,25251,30500,15118,-209,74865,823,2191,86654,-401,0,-534,48,-108,-35,106,27,-11,-445,2023-12-17 16:26:50,0,0,41.56666667,0,-1.444166667,0
2023-12-17 16:26:53,24473 ,25667,0,25284,30497,15176,-222,74783,812,2208,87149,272,0,33,-3,58,-13,-82,-11,17,495,2023-12-17 16:27:00,0,0,45.40833333,0,0.519166667,0
2023-12-17 16:26:56,24476 ,25651,0,26052,30428,15173,-132,74785,812,2186,87308,-16,0,768,-69,-3,90,2,0,-22,159,2023-12-17 16:27:00,0,0,43.05,0,-2.208819444,0
2023-12-17 16:26:59,24479 ,25440,0,25707,30459,15169,-151,74820,818,2175,87500,-211,0,-345,31,-4,-19,35,6,-11,192,2023-12-17 16:27:00,0,0,27.09166667,0,-2.571875,0
